File Layout Stasiun Rev. 2.0
Properti : D:\CTC-YK-CLIENT-WALLDISPLAY-3\Layout\DISPLAY3.csv
No,Nama Objek,Indek,Grup,Kiri,Atas,Tinggi,Lebar,Front/Back,Tips,Tipe,No Stasiun,Buka Layout,Alokasi,Nama Variabel
48,Kotak/Track,6,0,7501,940,8,66,0,MGW-NEW-IB-JNT-10B-TE-DO,1,0,,2,MGW-NEW-IB-JNT-10B-TE-DO,MGW-NEW-IB-JNT-10B-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,1401,1395,0,0,0,0,35#
49,Kotak/Track,7,0,7481,870,8,112,0,MGW-NEW-IB-JNT-20B-TE-DO,1,0,,2,MGW-NEW-IB-JNT-20B-TE-DO,MGW-NEW-IB-JNT-20B-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,1400,1390,0,0,0,0,35#
50,Nama Peralatan,3,0,7500,880,14,83,0,,1,0,,0,Track,20BT,0,18#
51,Nama Peralatan,4,0,7512,950,15,52,0,,1,0,,0,Track,10BT,0,18#
52,Label,1,0,3196,930,24,38,0,,1,0,,0,,,,,,I,255,65280,255,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
53,Nomor Kereta,3,0,3237,927,30,89,0,,1,0,,0,SWT-12-TE-DO,2566,17#
54,Kotak/Track,8,0,2935,940,8,640,0,SWT-12-TE-DO,1,0,,2,SWT-12-TE-DO,SWT-12-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,2566,2588,0,0,0,0,35#
55,Nomor Kereta,4,0,4706,718,30,89,0,,1,0,,0,BBN-62-TE-DO,1626,17#
56,Label,2,0,4665,721,24,38,0,,1,0,,0,,,,,,IV,255,65280,255,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
57,Kotak/Track,9,0,4596,730,8,259,0,BBN-62-TE-DO,1,0,,2,BBN-62-TE-DO,BBN-62-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,1626,1653,0,0,0,0,35#
58,Nomor Kereta,5,0,4706,927,30,89,0,,1,0,,0,BBN-12-TE-DO,1629,17#
59,Kotak/Track,10,0,3509,930,27,8,0,,1,0,,0,,,,,,255,65535,65280,0,0,0,5197647,10,0,0,0,0,0,0,0,35#
60,Label,3,0,4665,861,24,38,0,,1,0,,0,,,,,,II,255,65280,255,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
61,Nomor Kereta,6,0,4706,858,30,89,0,,1,0,,0,BBN-22-TE-DO,1628,17#
62,Elip,2,0,4861,822,11,11,0,BBN-JL42B-RGE-DO,1,0,,2,BBN-JL42B-RGE-DO,BBN-JL42B-CGE-DO,,,,255,65280,255,0,0,4144959,0,2,2097,2065,0,0,0,0,34#
63,Kotak/Track,11,0,4486,870,8,406,0,BBN-22-TE-DO,1,0,,2,BBN-22-TE-DO,BBN-22-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,1628,1655,0,0,0,0,35#
64,Label,4,0,4665,791,24,38,0,,1,0,,0,,,,,,III,255,65280,255,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
65,Nomor Kereta,7,0,4706,788,30,89,0,,1,0,,0,BBN-42-TE-DO,1627,17#
66,Nama Peralatan,5,0,5261,880,15,55,0,,1,0,,0,Track,24AT,0,18#
67,Kotak/Track,12,0,5211,940,8,93,0,BBN-14A-TE-DO,1,0,,2,BBN-14A-TE-DO,BBN-14A-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,1622,1649,0,0,0,0,35#
68,Kotak/Track,13,0,4596,800,8,259,0,BBN-42-TE-DO,1,0,,2,BBN-42-TE-DO,BBN-42-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,1627,1654,0,0,0,0,35#
69,Gambar Bitmap,34,0,5338,957,21,24,0,,0,0,,0,,,,,,,,,,0,xt-marka-merah-180.bmp,0,0,0,0,0,0,0,0,0,35#
70,Poligon,5,0,4594,775,12,11,0,BBN-JL42A-EGE-DO,2,0,,0,BBN-JL42A-EGE-DO,,,,,16777215,65535,65280,0,0,4144959,0,12,1,2150,0,0,0,0,0,35#
71,Elip,3,0,4579,776,11,11,0,BBN-JL42A-RGE-DO,1,0,,2,BBN-JL42A-RGE-DO,BBN-JL42A-CGE-DO,,,,255,65280,255,0,0,4144959,0,2,2098,2066,0,0,0,0,34#
72,Kotak/Track,14,0,4773,848,50,8,0,,1,0,,0,,,,,,255,65535,65280,0,0,0,5197647,10,0,0,0,0,0,0,0,35#
73,Nama Peralatan,6,0,4662,960,14,133,0,,1,0,,0,Track,12T,0,18#
74,Nama Peralatan,7,0,4686,891,14,83,0,,1,0,,0,Track,22T,0,18#
75,Nama Peralatan,8,0,4662,960,14,133,0,,1,0,,0,Track,12T,0,18#
76,Nama Peralatan,9,0,5348,824,15,36,0,,1,0,,0,Sinyal,J24,0,18#
77,Nama Peralatan,10,0,5291,951,16,38,0,,1,0,,0,Sinyal,X14,0,18#
78,Nama Peralatan,11,0,5212,951,16,52,0,,1,0,,0,Track,14AT,0,18#
79,Kotak/Track,15,0,5211,870,8,151,0,BBN-24A-TE-DO,1,0,,2,BBN-24A-TE-DO,BBN-24A-RE-DO,,,,255,65535,14737632,0,0,13619151,8421504,10,2,1621,1648,0,0,0,0,35#
80,Elip,4,0,5362,921,11,11,0,BBN-A14-ATE-DO,1,0,,2,BBN-A14-ATE-DO,,,,,255,65535,255,0,0,4144959,0,1,1581,0,0,0,0,0,34#
81,Label,5,0,5272,751,15,79,0,,1,0,,0,,,,,,JPL 320,0,65280,255,0,,,,,0,16777215,0,0,Arial,14,-1,0,0,0,0,0,0,0,0,54#
82,Elip,5,0,5287,771,11,11,0,BBN-JPL320-PBE-DO,1,0,,0,BBN-JPL320-PBE-DO,,,,,65535,65535,65280,0,0,5197647,0,1,2355,0,0,0,0,0,34#
83,Kotak/Track,16,0,5289,857,43,8,0,,1,0,,0,,,,,,255,65535,65280,0,0,0,5197647,10,0,0,0,0,0,0,0,35#
84,Elip,6,0,5362,886,11,11,0,BBN-A24-ATE-DO,1,0,,2,BBN-A24-ATE-DO,,,,,255,65535,255,0,0,4144959,0,1,1582,0,0,0,0,0,34#
85,Kotak/Track,17,0,4773,780,50,8,0,,1,0,,0,,,,,,255,65535,65280,0,0,0,5197647,10,0,0,0,0,0,0,0,35#
86,Kotak/Track,18,0,4773,711,49,8,0,,1,0,,0,,,,,,255,65535,65280,0,0,0,5197647,10,0,0,0,0,0,0,0,35#
87,Nama Peralatan,12,0,6447,1031,14,133,0,,1,0,,0,Track,32T,0,18#
88,Gambar Bitmap,35,0,6497,1053,25,50,0,,0,0,,0,,,,,,,,,,0,ruang-ppka_lantai_1-000.bmp,8421504,0,0,0,0,0,0,0,-1,35#
89,Gambar Bitmap,36,0,4702,1002,25,50,0,,0,0,,0,,,,,,,,,,0,ruang-ppka_lantai_1-000.bmp,8421504,0,0,0,0,0,0,0,-1,35#
90,Gambar Bitmap,37,0,3234,1011,25,50,0,,0,0,,0,,,,,,,,,,0,ruang-ppka_lantai_1-000.bmp,8421504,0,0,0,0,0,0,0,-1,35#
91,Nama Peralatan,13,0,124,1034,16,27,0,,1,0,,0,Wesel,51,0,18#
92,Label,6,0,1834,1059,11,220,0,,1,0,,0,,,,,,STATUS   INTERLOCKING,255,65280,255,0,,,,,0,16777215,0,0,Arial,11,0,0,0,0,0,0,0,0,0,54#
93,Label,7,0,6912,1035,20,82,0,,1,0,,0,,,,,,PUSRI,255,65535,14737632,0,,,,,0,16777215,0,0,Arial,18,-1,0,0,0,0,0,0,0,0,54#
