Revisi:,,,,,,,,,,,
Atribut:,,,,,,,,,,,
Alamat,Variabel,Ket. Lojik nol,Ket. Lojik Satu,Arsip,Arsip Aktif,Alarm,Alarm Aktif,Kelompok,Stasiun,,
2706,YK-J14-22A-E,,Rute Darurat dari J14 ke JL22A Terbentuk,1,1,,,rute,YK,138,1
2707,YK-J14-22A-H,,Rute Normal dari J14 ke JL22A Terbentuk,1,1,,,rute,YK,138,2
2708,YK-J14-22A-D,,Rute Normal dari J14 ke JL22A Terbentuk,1,1,,,rute,YK,138,3
2709,YK-J14-42A-E,,Rute Darurat dari J14 ke JL42A Terbentuk,1,1,,,rute,YK,138,4
2710,YK-J14-42A-H,,Rute Normal dari J14 ke JL42A Terbentuk,1,1,,,rute,YK,138,5
2711,YK-J14-52A-E,,Rute Darurat dari J14 ke JL52A Terbentuk,1,1,,,rute,YK,138,6
2712,YK-J14-52A-H,,Rute Normal dari J14 ke JL52A Terbentuk,1,1,,,rute,YK,138,7
2713,YK-J14-62A-E,,Rute Darurat dari J14 ke JL62A Terbentuk,1,1,,,rute,YK,138,8
2714,YK-J14-62A-H,,Rute Normal dari J14 ke JL62A Terbentuk,1,1,,,rute,YK,138,9
2715,YK-J14-72A-E,,Rute Darurat dari J14 ke JL72A Terbentuk,1,1,,,rute,YK,138,10
2716,YK-J14-72A-H,,Rute Normal dari J14 ke JL72A Terbentuk,1,1,,,rute,YK,138,11
2717,YK-J14-82A-E,,Rute Darurat dari J14 ke JL82A Terbentuk,1,1,,,rute,YK,138,12
2718,YK-J14-82A-H,,Rute Normal dari J14 ke JL82A Terbentuk,1,1,,,rute,YK,138,13
2719,YK-J14-92A-E,,Rute Darurat dari J14 ke JL92A Terbentuk,1,1,,,rute,YK,138,14
2720,YK-J14-92A-H,,Rute Normal dari J14 ke JL92A Terbentuk,1,1,,,rute,YK,138,15
2721,YK-J54-12A-E,,Rute Darurat dari J54 ke JL12A Terbentuk,1,1,,,rute,YK,139,0
2722,YK-J54-12A-H,,Rute Normal dari J54 ke JL12A Terbentuk,1,1,,,rute,YK,139,1
2723,YK-J54-22A-E,,Rute Darurat dari J54 ke JL22A Terbentuk,1,1,,,rute,YK,139,2
2724,YK-J54-22A-H,,Rute Normal dari J54 ke JL22A Terbentuk,1,1,,,rute,YK,139,3
2725,YK-J54-22A-D,,Rute Normal dari J54 ke JL22A Terbentuk,1,1,,,rute,YK,139,4
2726,YK-J54-42A-E,,Rute Darurat dari J54 ke JL42A Terbentuk,1,1,,,rute,YK,139,5
2727,YK-J54-42A-H,,Rute Normal dari J54 ke JL42A Terbentuk,1,1,,,rute,YK,139,6
2728,YK-J54-52A-E,,Rute Darurat dari J54 ke JL52A Terbentuk,1,1,,,rute,YK,139,7
2729,YK-J54-52A-H,,Rute Normal dari J54 ke JL52A Terbentuk,1,1,,,rute,YK,139,8
2730,YK-J54-62A-E,,Rute Darurat dari J54 ke JL62A Terbentuk,1,1,,,rute,YK,139,9
2731,YK-J54-62A-H,,Rute Normal dari J54 ke JL62A Terbentuk,1,1,,,rute,YK,139,10
2732,YK-J54-72A-E,,Rute Darurat dari J54 ke JL72A Terbentuk,1,1,,,rute,YK,139,11
2733,YK-J54-72A-H,,Rute Normal dari J54 ke JL72A Terbentuk,1,1,,,rute,YK,139,12
2734,YK-J54-82A-E,,Rute Darurat dari J54 ke JL82A Terbentuk,1,1,,,rute,YK,139,13
2735,YK-J54-82A-H,,Rute Normal dari J54 ke JL82A Terbentuk,1,1,,,rute,YK,139,14
2736,YK-J54-92A-E,,Rute Darurat dari J54 ke JL92A Terbentuk,1,1,,,rute,YK,139,15
2737,YK-J54-92A-H,,Rute Normal dari J54 ke JL92A Terbentuk,1,1,,,rute,YK,140,0
2738,YK-L14-13A-S,,Rute Langsir dari L14 ke L13A Terbentuk,1,1,,,rute,YK,140,1
2739,YK-L14-53A-S,,Rute Langsir dari L14 ke L53A Terbentuk,1,1,,,rute,YK,140,2
2740,YK-L54-13A-S,,Rute Langsir dari L54 ke L13A Terbentuk,1,1,,,rute,YK,140,3
2741,YK-L54-53A-S,,Rute Langsir dari L54 ke L53A Terbentuk,1,1,,,rute,YK,140,4
2742,YK-L13A-12A-S,,Rute Langsir dari L13A ke JL12A Terbentuk,1,1,,,rute,YK,140,5
2743,YK-L13A-22A-S,,Rute Langsir dari L13A ke JL22A Terbentuk,1,1,,,rute,YK,140,6
2744,YK-L13A-42A-S,,Rute Langsir dari L13A ke JL42A Terbentuk,1,1,,,rute,YK,140,7
2745,YK-L13A-62A-S,,Rute Langsir dari L13A ke JL62A Terbentuk,1,1,,,rute,YK,140,8
2746,YK-L13A-82A-S,,Rute Langsir dari L13A ke JL82A Terbentuk,1,1,,,rute,YK,140,9
2747,YK-L53A-52A-S,,Rute Langsir dari L53A ke JL52A Terbentuk,1,1,,,rute,YK,140,10
2748,YK-L53A-72A-S,,Rute Langsir dari L53A ke JL72A Terbentuk,1,1,,,rute,YK,140,11
2749,YK-L53A-92A-S,,Rute Langsir dari L53A ke JL92A Terbentuk,1,1,,,rute,YK,140,12
2750,YK-L24-22A-S,,Rute Langsir dari L24 ke JL22A Terbentuk,1,1,,,rute,YK,140,13
2751,YK-L24-42A-S,,Rute Langsir dari L24 ke JL42A Terbentuk,1,1,,,rute,YK,140,14
2752,YK-L24-62A-S,,Rute Langsir dari L24 ke JL62A Terbentuk,1,1,,,rute,YK,140,15
2753,YK-L24-82A-S,,Rute Langsir dari L24 ke JL82A Terbentuk,1,1,,,rute,YK,141,0
2754,YK-L44-42A-S,,Rute Langsir dari L44 ke JL42A Terbentuk,1,1,,,rute,YK,141,1
2755,YK-L44-62A-S,,Rute Langsir dari L44 ke JL62A Terbentuk,1,1,,,rute,YK,141,2
2756,YK-L44-82A-S,,Rute Langsir dari L44 ke JL82A Terbentuk,1,1,,,rute,YK,141,3
2757,YK-L64-62A-S,,Rute Langsir dari L64 ke JL62A Terbentuk,1,1,,,rute,YK,141,4
2758,YK-L64-82A-S,,Rute Langsir dari L64 ke JL82A Terbentuk,1,1,,,rute,YK,141,5
2759,YK-L84-82A-S,,Rute Langsir dari L84 ke JL82A Terbentuk,1,1,,,rute,YK,141,6
2760,YK-JL12A-A20-E,,Rute Darurat dari JL12A ke A20 Terbentuk,1,1,,,rute,YK,141,7
2761,YK-JL12A-A20-D,,Rute Normal dari JL12A ke A20 Terbentuk,1,1,,,rute,YK,141,8
2762,YK-JL22A-A20-E,,Rute Darurat dari JL22A ke A20 Terbentuk,1,1,,,rute,YK,141,9
2763,YK-JL22A-A20-D,,Rute Normal dari JL22A ke A20 Terbentuk,1,1,,,rute,YK,141,10
2764,YK-JL42A-A20-E,,Rute Darurat dari JL42A ke A20 Terbentuk,1,1,,,rute,YK,141,11
2765,YK-JL42A-A20-D,,Rute Normal dari JL42A ke A20 Terbentuk,1,1,,,rute,YK,141,12
2766,YK-JL52A-A20-E,,Rute Darurat dari JL52A ke A20 Terbentuk,1,1,,,rute,YK,141,13
2767,YK-JL52A-A20-D,,Rute Normal dari JL52A ke A20 Terbentuk,1,1,,,rute,YK,141,14
2768,YK-JL62A-A20-E,,Rute Darurat dari JL62A ke A20 Terbentuk,1,1,,,rute,YK,141,15
2769,YK-JL62A-A20-D,,Rute Normal dari JL62A ke A20 Terbentuk,1,1,,,rute,YK,142,0
2770,YK-JL72A-A20-E,,Rute Darurat dari JL72A ke A20 Terbentuk,1,1,,,rute,YK,142,1
2771,YK-JL72A-A20-D,,Rute Normal dari JL72A ke A20 Terbentuk,1,1,,,rute,YK,142,2
2772,YK-JL82A-A20-E,,Rute Darurat dari JL82A ke A20 Terbentuk,1,1,,,rute,YK,142,3
2773,YK-JL82A-A20-D,,Rute Normal dari JL82A ke A20 Terbentuk,1,1,,,rute,YK,142,4
2774,YK-JL92A-A20-E,,Rute Darurat dari JL92A ke A20 Terbentuk,1,1,,,rute,YK,142,5
2775,YK-JL92A-A20-D,,Rute Normal dari JL92A ke A20 Terbentuk,1,1,,,rute,YK,142,6
2776,YK-JL12A-A10-CF-E,,Rute Contraflow dari JL12A ke A10 Terbentuk,1,1,,,rute,YK,142,7
2777,YK-JL22A-A10-CF-E,,Rute Contraflow dari JL22A ke A10 Terbentuk,1,1,,,rute,YK,142,8
2778,YK-JL52A-A10-CF-E,,Rute Contraflow dari JL52A ke A10 Terbentuk,1,1,,,rute,YK,142,9
2779,YK-JL12A-X20-S,,Rute Langsir dari JL12A ke X20 Terbentuk,1,1,,,rute,YK,142,10
2780,YK-JL22A-21A-S,,Rute Langsir dari JL22A ke L21A Terbentuk,1,1,,,rute,YK,142,11
2781,YK-JL42A-21A-S,,Rute Langsir dari JL42A ke L21A Terbentuk,1,1,,,rute,YK,142,12
2782,YK-JL62A-21A-S,,Rute Langsir dari JL62A ke L21A Terbentuk,1,1,,,rute,YK,142,13
2783,YK-JL82A-21A-S,,Rute Langsir dari JL82A ke L21A Terbentuk,1,1,,,rute,YK,142,14
2784,YK-JL52A-51A-S,,Rute Langsir dari JL52A ke L51A Terbentuk,1,1,,,rute,YK,142,15
2785,YK-JL72A-51A-S,,Rute Langsir dari JL72A ke L51A Terbentuk,1,1,,,rute,YK,143,0
2786,YK-JL92A-51A-S,,Rute Langsir dari JL92A ke L51A Terbentuk,1,1,,,rute,YK,143,1
2787,YK-L21A-X20-S,,Rute Langsir dari L21A ke X20 Terbentuk,1,1,,,rute,YK,143,2
2788,YK-L51A-X20-S,,Rute Langsir dari L51A ke X20 Terbentuk,1,1,,,rute,YK,143,3
2789,YK-JL42A-X40-S,,Rute Langsir dari JL42A ke X40 Terbentuk,1,1,,,rute,YK,143,4
2790,YK-JL62A-X40-S,,Rute Langsir dari JL62A ke X40 Terbentuk,1,1,,,rute,YK,143,5
2791,YK-JL82A-X40-S,,Rute Langsir dari JL82A ke X40 Terbentuk,1,1,,,rute,YK,143,6
2792,YK-JL82A-X80-S,,Rute Langsir dari JL82A ke X80 Terbentuk,1,1,,,rute,YK,143,7
2793,YK-JL82A-X100-S,,Rute Langsir dari JL82A ke X100 Terbentuk,1,1,,,rute,YK,143,8
2794,YK-L102-X100-S,,Rute Langsir dari L102 ke X100 Terbentuk,1,1,,,rute,YK,143,9
2795,YK-L32-X30-S,,Rute Langsir dari L32 ke X30 Terbentuk,1,1,,,rute,YK,143,10
2796,YK-L32-X20-S,,Rute Langsir dari L32 ke X20 Terbentuk,1,1,,,rute,YK,143,11
2797,YK-J10-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal J10 tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal J10 Aktif,1,1,,,sinyal,YK,143,12
2798,YK-J10-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal J10 tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal J10 Aktif,1,1,,,sinyal,YK,143,13
2799,YK-J10-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal J10 tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal J10 Aktif,1,1,,,sinyal,YK,143,14
2800,YK-J10-SR-DO,Perintah  untuk Menyalakan Aspek Batas Kecepatan Sinyal J10 tidak Aktif,Perintah  untuk Menyalakan Aspek Batas Kecepatan Sinyal J10 Aktif,1,1,,,sinyal,YK,143,15
2801,YK-J10-ECR-DI,Lampu Sinyal J10 Padam / Gangguan,ECR Sinyal J10 Normal,1,1,,,sinyal,YK,144,0
2802,YK-J10-SECR-DI,,Lampu Indikator Kecepatan Sinyal J10 Normal,1,1,,,sinyal,YK,144,1
2803,YK-J20-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal J20 tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal J20 Aktif,1,1,,,sinyal,YK,144,2
2804,YK-J14-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal J14 tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal J14 Aktif,1,1,,,sinyal,YK,144,3
2805,YK-J14-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal J14 tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal J14 Aktif,1,1,,,sinyal,YK,144,4
2806,YK-J14-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal J14 tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal J14 Aktif,1,1,,,sinyal,YK,144,5
2807,YK-J14-SR-DO,Perintah  untuk Menyalakan Aspek Batas Kecepatan Sinyal J14 tidak Aktif,Perintah  untuk Menyalakan Aspek Batas Kecepatan Sinyal J14 Aktif,1,1,,,sinyal,YK,144,6
2808,YK-J14-ECR-DI,Lampu Sinyal J14 Padam / Gangguan,ECR Sinyal J14 Normal,1,1,,,sinyal,YK,144,7
2809,YK-J14-SECR-DI,,Lampu Indikator Kecepatan Sinyal J14 Normal,1,1,,,sinyal,YK,144,8
2810,YK-J54-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal J54 tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal J54 Aktif,1,1,,,sinyal,YK,144,9
2811,YK-J54-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal J54 tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal J54 Aktif,1,1,,,sinyal,YK,144,10
2812,YK-J54-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal J54 tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal J54 Aktif,1,1,,,sinyal,YK,144,11
2813,YK-J54-SR-DO,Perintah  untuk Menyalakan Aspek Batas Kecepatan Sinyal J54 tidak Aktif,Perintah  untuk Menyalakan Aspek Batas Kecepatan Sinyal J54 Aktif,1,1,,,sinyal,YK,144,12
2814,YK-J54-ECR-DI,Lampu Sinyal J54 Padam / Gangguan,ECR Sinyal J54 Normal,1,1,,,sinyal,YK,144,13
2815,YK-J54-SECR-DI,,Lampu Indikator Kecepatan Sinyal J54 Normal,1,1,,,sinyal,YK,144,14
2816,YK-JL12B-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL12B tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL12B Aktif,1,1,,,sinyal,YK,144,15
2817,YK-JL12B-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL12B tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL12B Aktif,1,1,,,sinyal,YK,145,0
2818,YK-JL12B-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL12B tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL12B Aktif,1,1,,,sinyal,YK,145,1
2819,YK-JL12B-SR-DO,Perintah  untuk Menyalakan Aspek Batas Kecepatan Sinyal JL12B tidak Aktif,Perintah  untuk Menyalakan Aspek Batas Kecepatan Sinyal JL12B Aktif,1,1,,,sinyal,YK,145,2
2820,YK-JL12B-GR-DO,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL12B tidak Aktif,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL12B Aktif,1,1,,,sinyal,YK,145,3
2821,YK-JL12B-ECR-DI,Lampu Sinyal JL12B Padam / Gangguan,ECR Sinyal JL12B Normal,1,1,,,sinyal,YK,145,4
2822,YK-JL12B-SECR-DI,,Lampu Indikator Kecepatan Sinyal JL12B Normal,1,1,,,sinyal,YK,145,5
2823,YK-JL12B-RRLS,Proses TPR Tujuan Sinyal JL12B Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal JL12B Sedang Berlangsung,1,1,,,sinyal,YK,145,6
2824,YK-JL12B-RRLS-TE,,Proses TPR Tujuan Sinyal JL12B telah Selesai,1,1,,,sinyal,YK,145,7
2825,YK-JL22B-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL22B tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL22B Aktif,1,1,,,sinyal,YK,145,8
2826,YK-JL22B-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL22B tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL22B Aktif,1,1,,,sinyal,YK,145,9
2827,YK-JL22B-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL22B tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL22B Aktif,1,1,,,sinyal,YK,145,10
2828,YK-JL22B-GR-DO,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL22B tidak Aktif,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL22B Aktif,1,1,,,sinyal,YK,145,11
2829,YK-JL22B-ECR-DI,Lampu Sinyal JL22B Padam / Gangguan,ECR Sinyal JL22B Normal,1,1,,,sinyal,YK,145,12
2830,YK-JL22B-RRLS,Proses TPR Tujuan Sinyal JL22B Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal JL22B Sedang Berlangsung,1,1,,,sinyal,YK,145,13
2831,YK-JL22B-RRLS-TE,,Proses TPR Tujuan Sinyal JL22B telah Selesai,1,1,,,sinyal,YK,145,14
2832,YK-JL42B-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL42B tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL42B Aktif,1,1,,,sinyal,YK,145,15
2833,YK-JL42B-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL42B tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL42B Aktif,1,1,,,sinyal,YK,146,0
2834,YK-JL42B-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL42B tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL42B Aktif,1,1,,,sinyal,YK,146,1
2835,YK-JL42B-GR-DO,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL42B tidak Aktif,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL42B Aktif,1,1,,,sinyal,YK,146,2
2836,YK-JL42B-ECR-DI,Lampu Sinyal JL42B Padam / Gangguan,ECR Sinyal JL42B Normal,1,1,,,sinyal,YK,146,3
2837,YK-JL42B-RRLS,Proses TPR Tujuan Sinyal JL42B Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal JL42B Sedang Berlangsung,1,1,,,sinyal,YK,146,4
2838,YK-JL42B-RRLS-TE,,Proses TPR Tujuan Sinyal JL42B telah Selesai,1,1,,,sinyal,YK,146,5
2839,YK-JL52B-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL52B tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL52B Aktif,1,1,,,sinyal,YK,146,6
2840,YK-JL52B-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL52B tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL52B Aktif,1,1,,,sinyal,YK,146,7
2841,YK-JL52B-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL52B tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL52B Aktif,1,1,,,sinyal,YK,146,8
2842,YK-JL52B-SR-DO,Perintah  untuk Menyalakan Aspek Batas Kecepatan Sinyal JL52B tidak Aktif,Perintah  untuk Menyalakan Aspek Batas Kecepatan Sinyal JL52B Aktif,1,1,,,sinyal,YK,146,9
2843,YK-JL52B-GR-DO,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL52B tidak Aktif,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL52B Aktif,1,1,,,sinyal,YK,146,10
2844,YK-JL52B-ECR-DI,Lampu Sinyal JL52B Padam / Gangguan,ECR Sinyal JL52B Normal,1,1,,,sinyal,YK,146,11
2845,YK-JL52B-SECR-DI,,Lampu Indikator Kecepatan Sinyal JL52B Normal,1,1,,,sinyal,YK,146,12
2846,YK-JL52B-RRLS,Proses TPR Tujuan Sinyal JL52B Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal JL52B Sedang Berlangsung,1,1,,,sinyal,YK,146,13
2847,YK-JL52B-RRLS-TE,,Proses TPR Tujuan Sinyal JL52B telah Selesai,1,1,,,sinyal,YK,146,14
2848,YK-JL62B-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL62B tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL62B Aktif,1,1,,,sinyal,YK,146,15
2849,YK-JL62B-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL62B tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL62B Aktif,1,1,,,sinyal,YK,147,0
2850,YK-JL62B-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL62B tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL62B Aktif,1,1,,,sinyal,YK,147,1
2851,YK-JL62B-GR-DO,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL62B tidak Aktif,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL62B Aktif,1,1,,,sinyal,YK,147,2
2852,YK-JL62B-ECR-DI,Lampu Sinyal JL62B Padam / Gangguan,ECR Sinyal JL62B Normal,1,1,,,sinyal,YK,147,3
2853,YK-JL62B-RRLS,Proses TPR Tujuan Sinyal JL62B Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal JL62B Sedang Berlangsung,1,1,,,sinyal,YK,147,4
2854,YK-JL62B-RRLS-TE,,Proses TPR Tujuan Sinyal JL62B telah Selesai,1,1,,,sinyal,YK,147,5
2855,YK-JL72B-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL72B tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL72B Aktif,1,1,,,sinyal,YK,147,6
2856,YK-JL72B-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL72B tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL72B Aktif,1,1,,,sinyal,YK,147,7
2857,YK-JL72B-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL72B tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL72B Aktif,1,1,,,sinyal,YK,147,8
2858,YK-JL72B-GR-DO,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL72B tidak Aktif,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL72B Aktif,1,1,,,sinyal,YK,147,9
2859,YK-JL72B-ECR-DI,Lampu Sinyal JL72B Padam / Gangguan,ECR Sinyal JL72B Normal,1,1,,,sinyal,YK,147,10
2860,YK-JL72B-RRLS,Proses TPR Tujuan Sinyal JL72B Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal JL72B Sedang Berlangsung,1,1,,,sinyal,YK,147,11
2861,YK-JL72B-RRLS-TE,,Proses TPR Tujuan Sinyal JL72B telah Selesai,1,1,,,sinyal,YK,147,12
2862,YK-JL82B-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL82B tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL82B Aktif,1,1,,,sinyal,YK,147,13
2863,YK-JL82B-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL82B tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL82B Aktif,1,1,,,sinyal,YK,147,14
2864,YK-JL82B-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL82B tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL82B Aktif,1,1,,,sinyal,YK,147,15
2865,YK-JL82B-GR-DO,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL82B tidak Aktif,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL82B Aktif,1,1,,,sinyal,YK,148,0
2866,YK-JL82B-ECR-DI,Lampu Sinyal JL82B Padam / Gangguan,ECR Sinyal JL82B Normal,1,1,,,sinyal,YK,148,1
2867,YK-JL82B-RRLS,Proses TPR Tujuan Sinyal JL82B Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal JL82B Sedang Berlangsung,1,1,,,sinyal,YK,148,2
2868,YK-JL82B-RRLS-TE,,Proses TPR Tujuan Sinyal JL82B telah Selesai,1,1,,,sinyal,YK,148,3
2869,YK-JL92B-HR-DO,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL92B tidak Aktif,Perintah  untuk Menyalakan Aspek Kuning Sinyal JL92B Aktif,1,1,,,sinyal,YK,148,4
2870,YK-JL92B-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL92B tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL92B Aktif,1,1,,,sinyal,YK,148,5
2871,YK-JL92B-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL92B tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL92B Aktif,1,1,,,sinyal,YK,148,6
2872,YK-JL92B-GR-DO,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL92B tidak Aktif,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL92B Aktif,1,1,,,sinyal,YK,148,7
2873,YK-JL92B-ECR-DI,Lampu Sinyal JL92B Padam / Gangguan,ECR Sinyal JL92B Normal,1,1,,,sinyal,YK,148,8
2874,YK-JL92B-RRLS,Proses TPR Tujuan Sinyal JL92B Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal JL92B Sedang Berlangsung,1,1,,,sinyal,YK,148,9
2875,YK-JL92B-RRLS-TE,,Proses TPR Tujuan Sinyal JL92B telah Selesai,1,1,,,sinyal,YK,148,10
2876,YK-JL12A-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL12A tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL12A Aktif,1,1,,,sinyal,YK,148,11
2877,YK-JL12A-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL12A tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL12A Aktif,1,1,,,sinyal,YK,148,12
2878,YK-JL12A-GR-DO,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL12A tidak Aktif,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL12A Aktif,1,1,,,sinyal,YK,148,13
2879,YK-JL12A-CFR-DO,Perintah  untuk Menyalakan Aspek Indikator Contraflow Sinyal JL12A tidak Aktif,Perintah  untuk Menyalakan Aspek Indikator Contraflow Sinyal JL12A Aktif,1,1,,,sinyal,YK,148,14
2880,YK-JL12A-ECR-DI,Lampu Sinyal JL12A Padam / Gangguan,ECR Sinyal JL12A Normal,1,1,,,sinyal,YK,148,15
2881,YK-JL12A-RRLS,Proses TPR Tujuan Sinyal JL12A Tidak Sedang Berlangsung,Proses TPR Tujuan Sinyal JL12A Sedang Berlangsung,1,1,,,sinyal,YK,149,0
2882,YK-JL12A-RRLS-TE,,Proses TPR Tujuan Sinyal JL12A telah Selesai,1,1,,,sinyal,YK,149,1
2883,YK-JL22A-DR-DO,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL22A tidak Aktif,Perintah  untuk Menyalakan Aspek Hijau Sinyal JL22A Aktif,1,1,,,sinyal,YK,149,2
2884,YK-JL22A-ER-DO,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL22A tidak Aktif,Perintah  untuk Menyalakan Aspek Darurat Sinyal JL22A Aktif,1,1,,,sinyal,YK,149,3
2885,YK-JL22A-GR-DO,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL22A tidak Aktif,Perintah  untuk Menyalakan Aspek Langsir Putih Sinyal JL22A Aktif,1,1,,,sinyal,YK,149,4
